agent,density,n_seeds,mean_speed_mps_mean,mean_speed_mps_std,return_total_mean,return_total_std,collision_rate,reached_end_rate,lane_changes_per_min_mean,lane_changes_per_min_std,jerk_rms_mean,jerk_rms_std,near_miss_rate_mean,near_miss_rate_std,episode_length_s_mean
random,low,3,34.261093498335136,1.3223478311416075,178.1905945066338,2.5509179652488383,0.0,0.0,368.0,14.142135623730951,0.6940691783221341,0.7662277581837369,0.0,0.0,20.0
random,medium,3,21.458333333333332,1.0223203455321082,-44.75090895104464,4.516222393509109,1.0,0.0,442.85714285714283,122.89036095775177,0.0,0.0,0.2193362193362193,0.08216242912257869,1.0666666666666667
random,high,3,23.57901097144445,1.9863820623056632,-22.38191723191119,29.283666130380787,1.0,0.0,346.8171724648408,22.52113835006816,2.2709432758218515,1.6859472223357905,0.39008142116950406,0.2378900307027557,7.833333333333333
greedy,low,3,34.29317707333335,1.3128418189575353,186.3900403089324,1.711921278471279,0.0,0.0,1.0,1.4142135623730951,0.14630191349908428,0.02168296874291898,0.0,0.0,20.0
greedy,medium,3,28.592242899759373,5.545316327378495,50.86456404483129,69.84586460443629,0.3333333333333333,0.0,571.0,41.012193308819754,2.700348181239572,1.9301072118044997,0.29833333333333334,0.2317445912110044,13.5
greedy,high,3,27.07338106768327,2.0133414422684366,94.57335181984148,42.38461124407115,0.3333333333333333,0.0,192.44723618090453,137.0893338941389,2.8129214931871083,1.323353484485504,0.18872696817420434,0.08451393201210129,19.96666666666667
safe_rule,low,3,34.29317707333335,1.3128418189575353,186.3900403089324,1.711921278471279,0.0,0.0,1.0,1.4142135623730951,0.14630191349908428,0.02168296874291898,0.0,0.0,20.0
safe_rule,medium,3,31.215110776437538,1.835730684043154,121.49385618370813,27.28338408740723,0.0,0.0,283.0,196.33135256499406,2.822730589270712,1.6762132503809832,0.29833333333333334,0.23346424898805287,20.0
safe_rule,high,3,27.273094409620324,1.9584954148066342,130.8975794392237,4.759187887332843,0.0,0.0,65.0,87.71544903835355,1.7695620064463522,0.9722971044216903,0.10166666666666667,0.04129837231121289,20.0
